species_id,name,description,url
835,yamper,"This gluttonous Pokémon only assists people with their work because it wants treats. As it runs, it crackles with electricity.",https://bulbapedia.bulbagarden.net/wiki/Yamper_(Pok%C3%A9mon)
836,boltund,"It sends electricity through its legs to boost their strength. Running at top speed, it easily breaks 50 mph.",https://bulbapedia.bulbagarden.net/wiki/Boltund_(Pok%C3%A9mon)
837,rolycoly,"It can race around like a unicycle, even on rough, rocky terrain. Burning coal sustains it.",https://bulbapedia.bulbagarden.net/wiki/Rolycoly_(Pok%C3%A9mon)
838,carkol,"By rapidly rolling its legs, it can travel at over 18 mph. The temperature of the flames it breathes exceeds 1,800 degrees Fahrenheit.",https://bulbapedia.bulbagarden.net/wiki/Carkol_(Pok%C3%A9mon)
839,coalossal,"While it’s engaged in battle, its mountain of coal will burn bright red, sending off sparks that scorch the surrounding area.",https://bulbapedia.bulbagarden.net/wiki/Coalossal_(Pok%C3%A9mon)
840,applin,"As soon as it’s born, it burrows into an apple. Not only does the apple serve as its food source, but the flavor of the fruit determines its evolution.",https://bulbapedia.bulbagarden.net/wiki/Applin_(Pok%C3%A9mon)
841,flapple,It flies on wings of apple skin and spits a powerful acid. It can also change its shape into that of an apple.,https://bulbapedia.bulbagarden.net/wiki/Flapple_(Pok%C3%A9mon)
842,appletun,"Its body is covered in sweet nectar, and the skin on its back is especially yummy. Children used to have it as a snack.",https://bulbapedia.bulbagarden.net/wiki/Appletun_(Pok%C3%A9mon)
843,silicobra,"It spews sand from its nostrils. While the enemy is blinded, it burrows into the ground to hide.",https://bulbapedia.bulbagarden.net/wiki/Silicobra_(Pok%C3%A9mon)
844,sandaconda,Its unique style of coiling allows it to blast sand out of its sand sac more efficiently.,https://bulbapedia.bulbagarden.net/wiki/Sandaconda_(Pok%C3%A9mon)
845,cramorant,"This hungry Pokémon swallows Arrokuda whole. Occasionally, it makes a mistake and tries to swallow a Pokémon other than its preferred prey.",https://bulbapedia.bulbagarden.net/wiki/Cramorant_(Pok%C3%A9mon)
846,arrokuda,"After it’s eaten its fill, its movements become extremely sluggish. That’s when Cramorant swallows it up.",https://bulbapedia.bulbagarden.net/wiki/Arrokuda_(Pok%C3%A9mon)
847,barraskewda,"It spins its tail fins to propel itself, surging forward at speeds of over 100 knots before ramming prey and spearing into them.",https://bulbapedia.bulbagarden.net/wiki/Barraskewda_(Pok%C3%A9mon)
848,toxel,"It manipulates the chemical makeup of its poison to produce electricity. The voltage is weak, but it can cause a tingling paralysis.",https://bulbapedia.bulbagarden.net/wiki/Toxel_(Pok%C3%A9mon)
849,toxtricity,This short-tempered and aggressive Pokémon chugs stagnant water to absorb any toxins it might contain.,https://bulbapedia.bulbagarden.net/wiki/Toxtricity_(Pok%C3%A9mon)
850,sizzlipede,"It wraps prey up with its heated body, cooking them in its coils. Once they’re well-done, it will voraciously nibble them down to the last morsel.",https://bulbapedia.bulbagarden.net/wiki/Sizzlipede_(Pok%C3%A9mon)
851,centiskorch,"While its burning body is already dangerous on its own, this excessively hostile Pokémon also has large and very sharp fangs.",https://bulbapedia.bulbagarden.net/wiki/Centiskorch_(Pok%C3%A9mon)
852,clobbopus,"Its tentacles tear off easily, but it isn’t alarmed when that happens—it knows they’ll grow back. It’s about as smart as a three-year-old.",https://bulbapedia.bulbagarden.net/wiki/Clobbopus_(Pok%C3%A9mon)
853,grapploct,"Searching for an opponent to test its skills against, it emerges onto land. Once the battle is over, it returns to the sea.",https://bulbapedia.bulbagarden.net/wiki/Grapploct_(Pok%C3%A9mon)
854,sinistea,The teacup in which this Pokémon makes its home is a famous piece of antique tableware. Many forgeries are in circulation.,https://bulbapedia.bulbagarden.net/wiki/Sinistea_(Pok%C3%A9mon)
855,polteageist,"Leaving leftover black tea unattended is asking for this Pokémon to come along and pour itself into it, turning the tea into a new Polteageist.",https://bulbapedia.bulbagarden.net/wiki/Polteageist_(Pok%C3%A9mon)
856,hatenna,"If this Pokémon senses a strong emotion, it will run away as fast as it can. It prefers areas without people.",https://bulbapedia.bulbagarden.net/wiki/Hatenna_(Pok%C3%A9mon)
857,hattrem,"Using the braids on its head, it pummels foes to get them to quiet down. One blow from those braids would knock out a professional boxer.",https://bulbapedia.bulbagarden.net/wiki/Hattrem_(Pok%C3%A9mon)
858,hatterene,"If you’re too loud around it, you risk being torn apart by the claws on its tentacle. This Pokémon is also known as the Forest Witch.",https://bulbapedia.bulbagarden.net/wiki/Hatterene_(Pok%C3%A9mon)
859,impidimp,"It sneaks into people’s homes, stealing things and feasting on the negative energy of the frustrated occupants.",https://bulbapedia.bulbagarden.net/wiki/Impidimp_(Pok%C3%A9mon)
860,morgrem,"With sly cunning, it tries to lure people into the woods. Some believe it to have the power to make crops grow.",https://bulbapedia.bulbagarden.net/wiki/Morgrem_(Pok%C3%A9mon)
861,grimmsnarl,"Its hairs work like muscle fibers. When its hairs unfurl, they latch on to opponents, ensnaring them as tentacles would.",https://bulbapedia.bulbagarden.net/wiki/Grimmsnarl_(Pok%C3%A9mon)
862,obstagoon,"It evolved after experiencing numerous fights. While crossing its arms, it lets out a shout that would make any opponent flinch.",https://bulbapedia.bulbagarden.net/wiki/Obstagoon_(Pok%C3%A9mon)
863,perrserker,"After many battles, it evolved dangerous claws that come together to form daggers when extended.",https://bulbapedia.bulbagarden.net/wiki/Perrserker_(Pok%C3%A9mon)
864,cursola,Be cautious of the ectoplasmic body surrounding its soul. You’ll become stiff as stone if you touch it.,https://bulbapedia.bulbagarden.net/wiki/Cursola_(Pok%C3%A9mon)
865,sirfetchd,"After deflecting attacks with its hard leaf shield, it strikes back with its sharp leek stalk. The leek stalk is both weapon and food.",https://bulbapedia.bulbagarden.net/wiki/Sirfetch%27d_(Pok%C3%A9mon)
866,mr-rime,Its amusing movements make it very popular. It releases its psychic power from the pattern on its belly.,https://bulbapedia.bulbagarden.net/wiki/Mr._Rime_(Pok%C3%A9mon)
867,runerigus,"Never touch its shadowlike body, or you’ll be shown the horrific memories behind the picture carved into it.",https://bulbapedia.bulbagarden.net/wiki/Runerigus_(Pok%C3%A9mon)
868,milcery,They say that any patisserie visited by Milcery is guaranteed success and good fortune.,https://bulbapedia.bulbagarden.net/wiki/Milcery_(Pok%C3%A9mon)
869,alcremie,"When Alcremie is content, the cream it secretes from its hands becomes sweeter and richer.",https://bulbapedia.bulbagarden.net/wiki/Alcremie_(Pok%C3%A9mon)
870,falinks,"The six of them work together as one Pokémon. Teamwork is also their battle strategy, and they constantly change their formation as they fight.",https://bulbapedia.bulbagarden.net/wiki/Falinks_(Pok%C3%A9mon)
871,pincurchin,"It stores electricity in each spine. Even if one gets broken off, it still continues to emit electricity for at least three hours.",https://bulbapedia.bulbagarden.net/wiki/Pincurchin_(Pok%C3%A9mon)
872,snom,"It eats snow that piles up on the ground. The more snow it eats, the bigger and more impressive the spikes on its back grow.",https://bulbapedia.bulbagarden.net/wiki/Snom_(Pok%C3%A9mon)
873,frosmoth,"It shows no mercy to any who desecrate fields and mountains. It will fly around on its icy wings, causing a blizzard to chase offenders away.",https://bulbapedia.bulbagarden.net/wiki/Frosmoth_(Pok%C3%A9mon)
874,stonjourner,"Once a year, on a specific date and at a specific time, they gather out of nowhere and form up in a circle.",https://bulbapedia.bulbagarden.net/wiki/Stonjourner_(Pok%C3%A9mon)
875,eiscue,"This Pokémon keeps its heat-sensitive head cool with ice. It fishes for its food, dangling its single hair into the sea to lure in prey.",https://bulbapedia.bulbagarden.net/wiki/Eiscue_(Pok%C3%A9mon)
876,indeedee,"Through its horns, it can pick up on the emotions of creatures around it. Positive emotions are the source of its strength.",https://bulbapedia.bulbagarden.net/wiki/Indeedee_(Pok%C3%A9mon)
877,morpeko-full-belly,"It carries electrically roasted seeds with it as if they’re precious treasures. No matter how much it eats, it always gets hungry again in short order.",https://bulbapedia.bulbagarden.net/wiki/Morpeko_(Pok%C3%A9mon)
878,cufant,"If a job requires serious strength, this Pokémon will excel at it. Its copper body tarnishes in the rain, turning a vibrant green color.",https://bulbapedia.bulbagarden.net/wiki/Cufant_(Pok%C3%A9mon)
879,copperajah,"These Pokémon live in herds. Their trunks have incredible grip strength, strong enough to crush giant rocks into powder.",https://bulbapedia.bulbagarden.net/wiki/Copperajah_(Pok%C3%A9mon)
880,dracozolt,"The powerful muscles in its tail generate its electricity. Compared to its lower body, its upper half is entirely too small.",https://bulbapedia.bulbagarden.net/wiki/Dracozolt_(Pok%C3%A9mon)
881,arctozolt,This Pokémon lived on prehistoric seashores and was able to preserve food with the ice on its body. It went extinct because it moved so slowly.,https://bulbapedia.bulbagarden.net/wiki/Arctozolt_(Pok%C3%A9mon)
882,dracovish,"Its mighty legs are capable of running at speeds exceeding 40 mph, but this Pokémon can’t breathe unless it’s underwater.",https://bulbapedia.bulbagarden.net/wiki/Dracovish_(Pok%C3%A9mon)
883,arctovish,"The skin on its face is impervious to attack, but breathing difficulties made this Pokémon go extinct anyway.",https://bulbapedia.bulbagarden.net/wiki/Arctovish_(Pok%C3%A9mon)
884,duraludon,"The special metal that composes its body is very light, so this Pokémon has considerable agility. It lives in caves because it dislikes the rain.",https://bulbapedia.bulbagarden.net/wiki/Duraludon_(Pok%C3%A9mon)
885,dreepy,"If this weak Pokémon is by itself, a mere child could defeat it. But if Dreepy has friends to help it train, it can evolve and become much stronger.",https://bulbapedia.bulbagarden.net/wiki/Dreepy_(Pok%C3%A9mon)
886,drakloak,"Without a Dreepy to place on its head and care for, it gets so uneasy it’ll try to substitute any Pokémon it finds for the missing Dreepy.",https://bulbapedia.bulbagarden.net/wiki/Drakloak_(Pok%C3%A9mon)
887,dragapult,Apparently the Dreepy inside Dragapult’s horns eagerly look forward to being launched out at Mach speeds.,https://bulbapedia.bulbagarden.net/wiki/Dragapult_(Pok%C3%A9mon)
888,zacian,This Pokémon has slumbered for many years. Some say it’s Zamazenta’s elder sister—others say the two Pokémon are rivals.,https://bulbapedia.bulbagarden.net/wiki/Zacian_(Pok%C3%A9mon)
889,zamazenta,"This Pokémon slept for aeons while in the form of a statue. It was asleep for so long, people forgot that it ever existed.",https://bulbapedia.bulbagarden.net/wiki/Zamazenta_(Pok%C3%A9mon)
890,eternatus,"It was inside a meteorite that fell 20,000 years ago. There seems to be a connection between this Pokémon and the Dynamax phenomenon.",https://bulbapedia.bulbagarden.net/wiki/Eternatus_(Pok%C3%A9mon)
891,kubfu,"If Kubfu pulls the long white hair on its head, its fighting spirit heightens and power wells up from the depths of its belly.",https://bulbapedia.bulbagarden.net/wiki/Kubfu_(Pok%C3%A9mon)
892,urshifu-single-strike,"Inhabiting the mountains of a distant region, this Pokémon races across sheer cliffs, training its legs and refining its moves.",https://bulbapedia.bulbagarden.net/wiki/Urshifu_(Pok%C3%A9mon)
893,zarude,"Once the vines on Zarude’s body tear off, they become nutrients in the soil. This helps the plants of the forest grow.",https://bulbapedia.bulbagarden.net/wiki/Zarude_(Pok%C3%A9mon)
894,regieleki,Its entire body is made up of a single organ that generates electrical energy. Regieleki is capable of creating all Galar’s electricity.,https://bulbapedia.bulbagarden.net/wiki/Regieleki_(Pok%C3%A9mon)
895,regidrago,Its body is composed of crystallized dragon energy. Regidrago is said to have the powers of every dragon Pokémon.,https://bulbapedia.bulbagarden.net/wiki/Regidrago_(Pok%C3%A9mon)
896,glastrier,"Glastrier has tremendous physical strength, and the mask of ice covering its face is 100 times harder than diamond.",https://bulbapedia.bulbagarden.net/wiki/Glastrier_(Pok%C3%A9mon)
897,spectrier,"As it dashes through the night, Spectrier absorbs the life-force of sleeping creatures. It craves silence and solitude.",https://bulbapedia.bulbagarden.net/wiki/Spectrier_(Pok%C3%A9mon)
898,calyrex,Calyrex is known in legend as a king that ruled over Galar in ancient times. It has the power to cause hearts to mend and plants to spring forth.,https://bulbapedia.bulbagarden.net/wiki/Calyrex_(Pok%C3%A9mon)
899,wyrdeer,The black orbs shine with an uncanny light when the Pokémon is erecting invisible barriers. The fur shed from its beard retains heat well and is a highly useful material for winter clothing.,https://bulbapedia.bulbagarden.net/wiki/Wyrdeer_(Pok%C3%A9mon)
900,kleavor,"A violent creature that fells towering trees with its crude axes and shields itself with hard stone. If one should chance upon this Pokémon in the wilds, one's only recourse is to flee.",https://bulbapedia.bulbagarden.net/wiki/Kleavor_(Pok%C3%A9mon)
901,ursaluna,I believe it was Hisui's swampy terrain that gave Ursaluna its burly physique and newfound capacity to manipulate peat at will.,https://bulbapedia.bulbagarden.net/wiki/Ursaluna_(Pok%C3%A9mon)
902,basculegion,Clads itself in the souls of comrades that perished before fulfilling their goals of journeying upstream. No other species throughout all Hisui's rivers is Basculegion's equal.,https://bulbapedia.bulbagarden.net/wiki/Basculegion_(Pok%C3%A9mon)
903,sneasler,"Because of Sneasler's virulent poison and daunting physical prowess, no other species could hope to best it on the frozen highlands. Preferring solitude, this species does not form packs.",https://bulbapedia.bulbagarden.net/wiki/Sneasler_(Pok%C3%A9mon)
904,overqwil,Its lancelike spikes and savage temperament have earned it the nickname ”sea fiend.” It slurps up poison to nourish itself.,https://bulbapedia.bulbagarden.net/wiki/Overqwil_(Pok%C3%A9mon)
905,enamorus,"When it flies to this land from across the sea, the bitter winter comes to an end. According to legend, this Pokémon's love gives rise to the budding of fresh life across Hisui.",https://bulbapedia.bulbagarden.net/wiki/Enamorus_(Pok%C3%A9mon)
